Station_ID,OGdate,Date,WeekByMonth,Week ,DataQuality1,MaxWindgust,WindVelocityMean,DataQuality2,Precip,PrecipForm,SunlightDuration,SnowDepth,MeanCloudCover,MeanVP,MeanP,MeanT,MeanRH,MaxT,MinT,MinTat5cm
1691,19991110,1999-11-10,1900-02-15,1999-45,10,10.6,4.4,10,4.2,6,0,0,8,8.8,1007.6,6.6,91,8,5.8,5.6
1691,19991111,1999-11-11,1900-02-15,1999-45,10,8.4,2.5,10,0,0,0,0,7.3,7,1012.7,4.5,82,6.9,4,3.3
1691,19991112,1999-11-12,1900-02-15,1999-45,10,7.6,2,10,0,0,3.7,0,7,6.1,1010.2,2.4,81,5.7,0.2,2.8
1691,19991113,1999-11-13,1900-02-15,1999-46,10,2.9,1.2,10,0.3,6,0,0,8,6.3,1001.1,1.8,91,3.9,-0.7,0.1
1691,19991114,1999-11-14,1900-02-15,1999-46,10,9.6,2,10,1.9,6,0.1,0,5.3,7.2,993.6,2.6,89,7.8,-0.5,1.9
1691,19991115,1999-11-15,1900-02-16,1999-46,10,4,1.3,10,0.2,6,8.3,0,1.3,4.7,1002.7,-1.3,82,5.2,-4.4,-6.6
1691,19991116,1999-11-16,1900-02-16,1999-46,10,5.5,2,10,0,7,7.7,0,3.7,4.3,993.9,-1.8,80,3.2,-6.5,-8.3
1691,19991117,1999-11-17,1900-02-16,1999-46,10,7.7,3,10,0.4,8,0,0,8,6,987.1,1.4,89,2.6,-2.6,-5.3
1691,19991118,1999-11-18,1900-02-16,1999-46,10,9.5,3.3,10,3.5,8,0.1,0,7.7,5.8,980,0.8,89,2.2,0.2,-0.4
1691,19991119,1999-11-19,1900-02-16,1999-46,10,8.1,2,10,3,8,0.4,1,7.3,5.6,988,0.2,91,1.6,-1.1,-2.3
1691,19991120,1999-11-20,1900-02-16,1999-47,10,7.6,3.4,10,0.4,7,0,3,7.7,5.3,995.4,-0.7,90,0.5,-1.1,-0.3
1691,19991121,1999-11-21,1900-02-16,1999-47,10,5.9,1.6,10,0.1,7,0,2,8,4.9,995.1,-1.2,89,-0.1,-5,-6.2
1691,19991122,1999-11-22,1900-02-17,1999-47,10,6,2.3,10,4.8,8,0,1,8,5.3,990.3,-0.3,90,0.3,-2,-1.8
1691,19991123,1999-11-23,1900-02-17,1999-47,10,3.2,1,10,1.3,6,0,2,8,6.9,999,2.4,97,3.9,0.3,0
1691,19991124,1999-11-24,1900-02-17,1999-47,10,4.2,1.7,10,0.1,6,0,0,8,7.8,1006.4,4.3,94,4.9,3.1,2.4
1691,19991125,1999-11-25,1900-02-17,1999-47,10,9,3.4,10,0,6,1.3,0,7.3,8.2,1008.4,5.8,90,7.2,4,3.2
1691,19991126,1999-11-26,1900-02-17,1999-47,10,10.4,4,10,0,0,1.3,0,4.7,8.2,1006.3,6.2,84,8.7,4.3,4.6
1691,19991127,1999-11-27,1900-02-17,1999-48,10,13.4,4.6,10,0,6,0.1,0,6,7.3,1004.8,5.4,82,7.4,2.6,-1.3
1691,19991128,1999-11-28,1900-02-17,1999-48,10,9.2,4.5,10,0,0,0,0,6.7,8.1,1005.5,6.6,82,9.8,3.5,0.4
1691,19991129,1999-11-29,1900-02-18,1999-48,10,9,3.2,10,0,0,3.6,0,7,7.1,1004.4,6.2,74,9.9,4,0.7
1691,19991130,1999-11-30,1900-02-18,1999-48,10,13,4.7,10,0.1,6,0,0,7.3,8,1001.9,7.4,79,8.6,3,-0.6
1691,19991201,1999-12-01,1900-02-18,1999-48,10,19.4,7.5,10,3.6,6,0,0,6.7,8.5,993.8,7.5,81,9.3,6.9,5.7
1691,19991202,1999-12-02,1900-02-18,1999-48,10,20.2,8,10,2.5,8,0.8,0,6.7,6.9,996.2,4.4,81,7.4,3.3,4.2
1691,19991203,1999-12-03,1900-02-18,1999-48,10,23,9.7,10,3.7,6,0,0,7.3,7.1,985.5,6.6,74,8,2.4,0.1
1691,19991204,1999-12-04,1900-02-18,1999-49,10,18.7,6.7,10,0.1,6,2.4,0,5.7,5.5,986.5,3.1,71,6.9,0.9,2.4
1691,19991205,1999-12-05,1900-02-18,1999-49,10,13.1,4.3,10,0.4,8,0.7,0,5.3,5.8,997.9,1.4,83,3.8,-0.1,0
1691,19991206,1999-12-06,1900-02-19,1999-49,10,16.4,6.9,10,1,8,0,0,8,6.8,997.3,3.8,88,5.3,-1,-4.5
1691,19991207,1999-12-07,1900-02-19,1999-49,10,19,7.8,10,3.8,6,0,0,8,8.3,988.9,6.9,84,7.2,5.2,4.4
1691,19991208,1999-12-08,1900-02-19,1999-49,10,13.8,5.5,10,0,6,4.1,0,6.3,7.3,989.9,6.6,77,8,3.7,1.3
1691,19991209,1999-12-09,1900-02-19,1999-49,10,14,6.5,10,0.8,6,0,0,6.7,8.7,978.8,7.7,81,10.2,6.4,5.9
1691,19991210,1999-12-10,1900-02-19,1999-49,10,13.9,6.3,10,0.2,6,0.1,0,6.7,7.3,981.5,5.9,78,7.4,5.1,3.3
1691,19991211,1999-12-11,1900-02-19,1999-50,10,19.7,7.2,10,6.5,6,1,0,7.3,7.9,976.2,7.7,78,10.1,4.2,2.2
1691,19991212,1999-12-12,1900-02-19,1999-50,10,19.6,7.5,10,17.2,6,0.2,0,7.7,9.4,966.7,7.8,86,11.7,5.6,6.9
1691,19991213,1999-12-13,1900-02-20,1999-50,10,19.9,5.5,10,2.3,6,0.1,0,7,6.5,982,3.3,84,6.4,2,1
1691,19991214,1999-12-14,1900-02-20,1999-50,10,13.7,5.8,10,2.1,8,1.8,0,5.7,6,972.9,2.8,78,5.2,1.6,1.8
1691,19991215,1999-12-15,1900-02-20,1999-50,10,8.2,3.5,10,0.4,8,0,0,7.7,5,985.5,-1,84,1.9,-2.1,0.1
1691,19991216,1999-12-16,1900-02-20,1999-50,10,7.8,2.6,10,0.1,7,2.1,0,6.3,4.6,1000.2,-0.4,78,1.3,-2.2,-2.4
1691,19991217,1999-12-17,1900-02-20,1999-50,10,18.9,8,10,1.6,8,0,0,8,5.7,991.1,2,82,3,-0.9,-1
1691,19991218,1999-12-18,1900-02-20,1999-51,10,12.9,4.2,10,0,8,2.1,0,6.7,5.8,990.5,2,80,5.2,0.1,0.7
1691,19991219,1999-12-19,1900-02-20,1999-51,10,10.1,3.3,10,0.2,7,1.8,0,6.7,4.9,991.3,-0.1,78,1.6,-1.3,-2.4
1691,19991220,1999-12-20,1900-02-21,1999-51,10,8.3,2.8,10,0.4,7,0.4,0,7.3,5.6,1000.9,0.7,88,2,-0.9,-1.9
1691,19991221,1999-12-21,1900-02-21,1999-51,10,3.6,1.8,10,0,7,0,0,7,5.7,1009.7,0.1,89,2.1,-1.2,-0.2
1691,19991222,1999-12-22,1900-02-21,1999-51,10,10.3,4,10,0,6,6.5,0,4,3.9,1009.5,-1.4,71,0.4,-3.3,-5.6
1691,19991223,1999-12-23,1900-02-21,1999-51,10,10,4.8,10,1.8,8,0,0,8,4.8,1003.1,-0.4,81,0.2,-2.6,-4.2
1691,19991224,1999-12-24,1900-02-21,1999-51,10,15.1,6.4,10,1,6,0.4,0,7.7,6.8,992.4,4.6,84,6.9,-1.1,-2.6
1691,19991225,1999-12-25,1900-02-21,1999-52,10,20.2,8.2,10,3.2,6,0.9,0,7.3,7.6,973.5,5.7,81,8.5,4.1,5
1691,19991226,1999-12-26,1900-02-21,1999-52,10,14.4,5.6,10,14.1,8,0,0,7.7,6.3,965.2,3.2,83,5.5,0.5,0.4
1691,19991227,1999-12-27,1900-02-22,1999-52,10,8.4,2.9,10,1.6,8,0,0,7.7,6.4,969.7,1.4,93,3.7,0.4,0
1691,19991228,1999-12-28,1900-02-22,1999-52,10,6.2,1.4,10,0.3,6,0.1,0,8,6.1,975.8,0.8,96,1.7,-1.6,-3.5
1691,19991229,1999-12-29,1900-02-22,1999-52,10,7.9,2.9,10,0.5,6,0,0,8,6.4,989.3,1.6,92,2.9,1.1,0
1691,19991230,1999-12-30,1900-02-22,1999-52,10,8,3.1,10,0.2,8,0.3,0,6.7,6.2,999.4,2,86,4,0.3,-2.5
1691,19991231,1999-12-31,1900-02-22,1999-52,10,5.2,2.2,10,0,6,0,0,8,6.3,1001.2,2.2,87,3,1.5,0.8
1691,20000101,2000-01-01,1900-01-01,2000-0,10,5,2,10,0.5,6,0,0,7.3,7.1,1002.3,3.4,92,4.1,2,1.6
1691,20000102,2000-01-02,1900-01-01,2000-0,10,7.8,2.3,10,0,0,3.4,0,6.3,6.9,1007.6,3.3,89,6,0.4,-2.7
1691,20000103,2000-01-03,1900-01-02,2000-1,10,11.9,4.9,10,0,6,0.1,0,7,7.3,1002.6,5.3,81,6.6,3.2,2.5
1691,20000104,2000-01-04,1900-01-02,2000-1,10,11,4.6,10,5.7,6,0,0,7,8.1,995.3,6.1,88,7,4.7,4.1
1691,20000105,2000-01-05,1900-01-02,2000-1,10,13,4.1,10,0,0,6.3,0,2.7,6,1000.6,2.9,78,7.3,1,0.3
1691,20000106,2000-01-06,1900-01-02,2000-1,10,10.5,3.4,10,0.4,6,0.4,0,7,6.8,998.3,3.5,89,5.4,-0.5,-3.6
1691,20000107,2000-01-07,1900-01-02,2000-1,10,7.1,2.5,10,0,6,3.7,0,4.7,7.7,1001.5,4.8,87,7.9,2.7,1.1
1691,20000108,2000-01-08,1900-01-02,2000-1,10,9.8,3.1,10,0.4,6,0,0,7.7,7.1,999,5.2,81,6.1,1.4,-2.4
1691,20000109,2000-01-09,1900-01-02,2000-1,10,5.9,1.6,10,0,6,0.3,0,6,7.1,1003.9,3.1,88,6.4,1,2.2
1691,20000110,2000-01-10,1900-01-03,2000-2,10,3.8,0.9,10,0.1,6,3.6,0,6.3,6.2,1014.3,1.7,88,5,-0.6,-2.7
1691,20000111,2000-01-11,1900-01-03,2000-2,10,5.3,1.7,10,0,0,5.9,0,2.3,5.1,1015.9,-0.5,85,4.5,-3.7,-6.1
1691,20000112,2000-01-12,1900-01-03,2000-2,10,8,3.9,10,0,0,0,0,7.3,5.4,1009.2,0.7,83,1.6,-1.6,-3.8
1691,20000113,2000-01-13,1900-01-03,2000-2,10,8.4,4.1,10,0,0,0,0,7.7,4.4,1000,-1.2,80,0.2,-1.8,-2.3
1691,20000114,2000-01-14,1900-01-03,2000-2,10,4.7,1.5,10,0,8,0,0,8,5.7,1002.2,0.9,88,1.8,-1.2,-1.3
1691,20000115,2000-01-15,1900-01-03,2000-2,10,7,1.7,10,0,8,0,0,7.7,5.5,1011.8,0.5,86,2.1,0.2,-0.1
1691,20000116,2000-01-16,1900-01-03,2000-2,10,10.2,2.3,10,1,8,0,0,8,6.4,1010.6,1.8,93,2.7,-1.7,-4
1691,20000117,2000-01-17,1900-01-04,2000-3,10,17.8,8.1,10,0.1,6,0,0,8,8.4,1000.1,6.4,88,7,2.7,2.1
1691,20000118,2000-01-18,1900-01-04,2000-3,10,19.4,7.7,10,2.1,6,0.1,0,6,6.7,996.4,3.6,81,6.9,2,5.2
1691,20000119,2000-01-19,1900-01-04,2000-3,10,8.9,2.1,10,0.1,8,6.5,0,0.7,5.1,1006.7,-0.6,85,2.7,-2.3,-5.8
1691,20000120,2000-01-20,1900-01-04,2000-3,10,14.7,5.6,10,3.9,8,0,0,7.7,6.5,1002.6,2.6,89,3.4,-2.9,-6.5
1691,20000121,2000-01-21,1900-01-04,2000-3,10,19.5,5.7,10,1.8,8,0.2,0,7.3,5.6,998.3,1.7,76,4.6,-0.4,2.3
1691,20000122,2000-01-22,1900-01-04,2000-3,10,7.4,2.2,10,5.2,8,0,0,8,6.2,986.8,1.4,91,1.9,-0.2,-1.4
1691,20000123,2000-01-23,1900-01-04,2000-3,10,8.8,3.1,10,0,7,5.5,0,3,3.6,996.6,-4.4,74,1.4,-7.3,-1
1691,20000124,2000-01-24,1900-01-05,2000-4,10,3.8,1.2,10,0,0,4.3,0,7,3.1,1003.8,-5.4,77,-2.2,-8.5,-10.6
1691,20000125,2000-01-25,1900-01-05,2000-4,10,4.4,1.5,10,0,7,8.2,0,1,3,1007.8,-5.5,74,-0.8,-10,-11.1
1691,20000126,2000-01-26,1900-01-05,2000-4,10,9,3.6,10,0,8,0,0,8,4.9,1008.7,-0.9,86,0,-6.2,-9.1
1691,20000127,2000-01-27,1900-01-05,2000-4,10,9,3.9,10,0,6,0.1,0,7.7,5.3,1004.9,0.6,84,1.2,0,-0.2
1691,20000128,2000-01-28,1900-01-05,2000-4,10,12.3,5.5,10,0.5,8,2,0,7.7,4.3,994.6,1,66,2.1,-3,-1.9
1691,20000129,2000-01-29,1900-01-05,2000-4,10,20.2,9.4,10,23,8,0,0,8,8,975.8,6.4,86,8.2,1.4,0.8
1691,20000130,2000-01-30,1900-01-05,2000-4,10,20.7,7.5,10,2.7,6,2.6,0,7,7.6,988.6,6.4,79,7.9,4.4,2.5
1691,20000131,2000-01-31,1900-01-06,2000-5,10,22.4,8.1,10,1.4,6,0.1,0,7.3,9.5,996.9,8.3,86,10.5,6.5,5.5
1691,20000201,2000-02-01,1900-01-06,2000-5,10,11.5,5.6,10,0.3,6,1,0,7.3,8.3,996.5,7.8,77,9.9,6.9,6.4
1691,20000202,2000-02-02,1900-01-06,2000-5,10,12.4,5.5,10,0.8,6,0,0,7.7,8.3,994,6.2,86,7.8,4.6,4.3
1691,20000203,2000-02-03,1900-01-06,2000-5,10,16.8,5.6,10,0.3,6,2.4,0,6.3,6.6,1008.2,4.5,78,7,3.3,2.3
1691,20000204,2000-02-04,1900-01-06,2000-5,10,11.4,4.3,10,0.8,6,0,0,7.7,7.7,1009.8,5.4,88,6.8,1.6,-1.9
1691,20000205,2000-02-05,1900-01-06,2000-5,10,8,3.3,10,0,0,2.9,0,5.3,8.8,1007.7,8.7,76,12.3,6.2,5.3
1691,20000206,2000-02-06,1900-01-06,2000-5,10,9.3,3.3,10,0,6,5.3,0,6.7,7.5,999.1,9.6,63,13.1,5.8,2.6
1691,20000207,2000-02-07,1900-01-07,2000-6,10,15.7,6.6,10,1.5,6,1,0,7,7.7,992.3,8,70,9.9,6.7,7.4
1691,20000208,2000-02-08,1900-01-07,2000-6,10,19.7,7.6,10,4,6,0,0,7.7,7.8,982.8,9.4,67,11.2,6.5,5.3
1691,20000209,2000-02-09,1900-01-07,2000-6,10,19.6,8.9,10,1.5,8,0.6,0,7,6.3,995.4,4.7,74,9.8,0.9,1.7
1691,20000210,2000-02-10,1900-01-07,2000-6,10,15.4,6,10,2.2,6,5.5,0,7.3,7,997,6.3,73,8.9,3.3,1.4
1691,20000211,2000-02-11,1900-01-07,2000-6,10,15.2,3.5,10,0,0,6.7,0,2.7,6,1006.6,2.8,77,8.3,0.1,2.3
1691,20000212,2000-02-12,1900-01-07,2000-6,10,15,5.1,10,2,6,8.4,0,2.7,5.5,999.8,2.8,76,6.2,-2.9,-5.7
1691,20000213,2000-02-13,1900-01-07,2000-6,10,17.2,4.3,10,3.1,8,3.5,0,7.3,6.7,994.9,2.6,89,6.8,1,0.1
1691,20000214,2000-02-14,1900-01-08,2000-7,10,11.7,4.7,10,1.3,6,4.3,0,6,5.6,999.1,3.5,72,6.8,1.7,0.6
1691,20000215,2000-02-15,1900-01-08,2000-7,10,9,3.9,10,1.2,6,0,0,7.3,8.1,990.9,6,85,7.5,3.1,2.3
1691,20000216,2000-02-16,1900-01-08,2000-7,10,18.8,5.3,10,1.1,8,1.9,0,6.3,6,978.8,1.9,81,5.2,-0.2,2.5
1691,20000217,2000-02-17,1900-01-08,2000-7,10,9,3.2,10,0.7,7,2,5,6.3,5.4,984.5,-0.3,88,2.2,-1.9,-2.3
1691,20000218,2000-02-18,1900-01-08,2000-7,10,16.7,4.2,10,2.1,8,0,0,7.7,5.8,983.4,1.5,87,2.4,-1.6,-2.3
1691,20000219,2000-02-19,1900-01-08,2000-7,10,7.7,2.5,10,3.4,8,0,0,8,7.1,984.2,3.2,91,4.9,2,0.6
1691,20000220,2000-02-20,1900-01-08,2000-7,10,9,3.7,10,2,8,0.6,0,5.3,5.5,1003.3,-0.2,89,3.1,-1.9,0
1691,20000221,2000-02-21,1900-01-09,2000-8,10,5.3,1.7,10,0.5,7,3.7,0,6,5,1007.2,0,81,4.1,-2.2,-4.8
1691,20000222,2000-02-22,1900-01-09,2000-8,10,7.9,2.5,10,0.2,8,0.5,1,7.7,6.1,1002.8,2.5,84,4.4,-0.3,-1.8
1691,20000223,2000-02-23,1900-01-09,2000-8,10,5.3,1.7,10,0,6,5.8,0,4.7,6,1004.2,2.3,82,6.6,-0.1,-2.1
1691,20000224,2000-02-24,1900-01-09,2000-8,10,10.6,4.2,10,24.2,8,0,0,8,7.9,1000.5,5.4,87,6.8,1.3,-0.2
1691,20000225,2000-02-25,1900-01-09,2000-8,10,10.6,3.3,10,2.8,8,0.6,0,6,6.5,1002.3,2.4,90,5.5,0.4,0.1
1691,20000226,2000-02-26,1900-01-09,2000-8,10,5.8,1.9,10,0,0,5.9,0,4.7,5.7,1010.5,2,77,7.7,-0.5,-2.6
1691,20000227,2000-02-27,1900-01-09,2000-8,10,10.2,3.9,10,0.2,6,9.6,0,4.7,6.5,1004.6,6.4,71,11,-2.3,-5.3
1691,20000228,2000-02-28,1900-01-10,2000-9,10,16.4,6.6,10,3.2,6,7.3,0,5.3,8.3,993.2,8.6,70,14.9,5.9,4.2
1691,20000229,2000-02-29,1900-01-10,2000-9,10,16.8,6.1,10,1.9,6,3,0,7.7,7.1,988.1,6.5,74,9.6,3.3,0.6
1691,20000301,2000-03-01,1900-01-10,2000-9,10,14.9,5,10,0.9,6,1,0,7.7,7.1,981.8,4.2,84,8,2.4,3.8
1691,20000302,2000-03-02,1900-01-10,2000-9,10,16.4,6.6,10,2.7,8,3,0,7,5.5,996.2,4.1,68,7.1,2,1.3
1691,20000303,2000-03-03,1900-01-10,2000-9,10,22.3,8.5,10,5.7,8,0.6,0,8,7.3,982.2,4.4,85,9.1,3.3,2.4
1691,20000304,2000-03-04,1900-01-10,2000-9,10,18.7,5.5,10,0.6,7,4,1,6,5.2,995.7,0,84,3.7,-1.2,-3
1691,20000305,2000-03-05,1900-01-10,2000-9,10,12.3,5.1,10,0.2,7,0.9,1,6.7,5.1,1008.1,1,78,3.5,-0.7,-1.5
1691,20000306,2000-03-06,1900-01-11,2000-10,10,15.8,5.5,10,0,0,4,0,7.3,6.2,1005,5.6,71,8.1,0.3,-2.3
1691,20000307,2000-03-07,1900-01-11,2000-10,10,14.7,6.6,10,0.1,6,0.1,0,8,8.5,998.7,8.2,79,10.1,5.2,3.6
1691,20000308,2000-03-08,1900-01-11,2000-10,10,14.5,6.2,10,13.2,6,0,0,8,11.3,995.1,10.1,92,11.2,7.4,6.9
1691,20000309,2000-03-09,1900-01-11,2000-10,10,22.8,9.5,10,6.8,6,1.3,0,7.7,10.5,994.6,10.1,82,12.6,8.3,10.1
1691,20000310,2000-03-10,1900-01-11,2000-10,10,11.6,4.2,10,3.2,6,3,0,6.7,5.9,1003.1,5,67,8.6,2.6,2.1
1691,20000311,2000-03-11,1900-01-11,2000-10,10,18.1,6.7,10,3.7,6,1.7,0,6.3,8.7,992.5,7.2,84,9.9,5.2,4.5
1691,20000312,2000-03-12,1900-01-11,2000-10,10,10,2.1,10,0.4,6,0,0,8,6.8,1004.7,5,79,6.8,3.1,2.6
1691,20000313,2000-03-13,1900-01-12,2000-11,10,7.3,2,10,0.2,6,3.4,0,7,8.3,1002.8,8.9,75,13.2,3.8,2.4
1691,20000314,2000-03-14,1900-01-12,2000-11,10,14.7,5.4,10,7.3,8,0,0,7.7,9.4,994.3,7.1,87,10.8,3.7,7.5
1691,20000315,2000-03-15,1900-01-12,2000-11,10,17,6.6,10,2.8,8,2.7,1,6.3,5.9,1002.4,3.1,80,5.7,-0.6,-0.7
1691,20000316,2000-03-16,1900-01-12,2000-11,10,17.8,7.1,10,0,6,3.9,0,6.3,6,1003.6,5.8,65,8.6,3.3,2.6
1691,20000317,2000-03-17,1900-01-12,2000-11,10,12.4,5.2,10,7.8,6,0,0,8,8.9,1001.9,6.5,92,7.5,5.6,5.2
1691,20000318,2000-03-18,1900-01-12,2000-11,10,8,2.6,10,5.6,6,0,0,8,8.5,1004.2,5.5,93,7.3,4.7,4.8
1691,20000319,2000-03-19,1900-01-12,2000-11,10,8.7,3.3,10,0,0,7.8,0,5.7,6.4,1010.3,4.4,77,8.1,2.4,-0.8
1691,20000320,2000-03-20,1900-01-13,2000-12,10,6.8,1.7,10,0,0,7.8,0,3.3,7,1006.4,5.5,77,11.9,1.7,-0.2
1691,20000321,2000-03-21,1900-01-13,2000-12,10,4.2,1.1,10,0,0,7.2,0,4,7,1001.7,5,80,13.1,-0.1,-2.6
1691,20000322,2000-03-22,1900-01-13,2000-12,10,7,1.5,10,0,0,11.1,0,2.3,6.9,996.4,8,70,17.8,-1.5,-4
1691,20000323,2000-03-23,1900-01-13,2000-12,10,9,2,10,0.2,6,8.4,0,3.7,7.6,993.9,9.3,70,16.7,0.8,-2.3
1691,20000324,2000-03-24,1900-01-13,2000-12,10,10,5,10,2.3,6,0.8,0,7.7,10.2,990.2,10.1,83,12.5,7.2,6
1691,20000325,2000-03-25,1900-01-13,2000-12,10,11,3.6,10,0,6,2.9,0,6.7,9.7,992.8,10.2,78,14,7.2,6.4
1691,20000326,2000-03-26,1900-01-13,2000-12,10,9,3,10,1.6,6,1.2,0,7.7,7.8,988.9,5.2,85,9.9,3.4,3.4
1691,20000327,2000-03-27,1900-01-14,2000-13,10,9,2.5,10,0.3,6,2.3,0,7.7,7.2,988.4,5.8,80,9.9,0.4,-1.8
1691,20000328,2000-03-28,1900-01-14,2000-13,10,9,3.5,10,3.1,8,0,0,8,6.5,993.5,1.4,95,6.2,0.6,1.2
1691,20000329,2000-03-29,1900-01-14,2000-13,10,11,2.8,10,0,6,0,0,7.7,8.4,992,6.7,88,7.9,1,1.3
1691,20000330,2000-03-30,1900-01-14,2000-13,10,9.5,3.5,10,0,6,0,0,7.7,8,986.4,6.6,81,8.3,5.7,6.7
1691,20000331,2000-03-31,1900-01-14,2000-13,10,6.5,2.3,10,0,6,0,0,7.7,8,985.6,6,85,8.6,4.4,3.9
1691,20000401,2000-04-01,1900-01-14,2000-13,10,8.5,2.1,10,0.6,6,1.8,0,7.3,7.7,984.7,6,82,10.2,3,-0.1
1691,20000402,2000-04-02,1900-01-14,2000-13,10,6.7,2.9,10,0,0,3.5,0,5.7,8.2,983.7,8.8,74,12.6,3.4,0.8
1691,20000403,2000-04-03,1900-01-15,2000-14,10,10,5.2,10,0,6,11.5,0,4.7,8.5,973.5,11.2,64,17.9,2.3,-1.2
1691,20000404,2000-04-04,1900-01-15,2000-14,10,13.8,4.2,10,0.3,6,6.7,0,4.3,8.4,973,11.4,60,17.2,8.8,7.6
1691,20000405,2000-04-05,1900-01-15,2000-14,10,11.9,5,10,0,6,3.4,0,5.3,5.6,988.5,5,62,9.9,3.8,1.4
1691,20000406,2000-04-06,1900-01-15,2000-14,10,10.5,3.1,10,0,0,12.2,0,1,4.7,1006.9,4.6,59,9.4,-4.2,-8.4
1691,20000407,2000-04-07,1900-01-15,2000-14,10,12.5,3.3,10,0,0,6.9,0,6.3,6.5,1009.2,7.4,68,11.8,-2.5,-6
1691,20000408,2000-04-08,1900-01-15,2000-14,10,4.1,1.2,10,0,0,5.7,0,7.3,7.6,1002.5,7.4,76,12.1,-0.4,-4.2
1691,20000409,2000-04-09,1900-01-15,2000-14,10,10.7,3.4,10,0,0,4.5,0,6.3,7,995,6.4,73,10,1.7,-1.5
1691,20000410,2000-04-10,1900-01-16,2000-15,10,8.6,2.3,10,0,0,8,0,3,5.9,990,5.8,64,11.6,0.3,-3.3
1691,20000411,2000-04-11,1900-01-16,2000-15,10,8.3,2.4,10,0,6,9.8,0,3.7,6.4,976.6,7.4,68,13.7,-2.5,-5.9
1691,20000412,2000-04-12,1900-01-16,2000-15,10,15.5,5.2,10,1,6,3.4,0,5.3,7.3,972.6,6.3,72,11.8,3.1,4.4
1691,20000413,2000-04-13,1900-01-16,2000-15,10,17.6,6.6,10,0.4,6,5,0,6.3,6.8,976.1,7.4,67,12.5,2.1,-1
1691,20000414,2000-04-14,1900-01-16,2000-15,10,10.2,3.8,10,0.3,6,0.4,0,6.3,7.8,980.7,5.6,83,10,2.3,4.5
1691,20000415,2000-04-15,1900-01-16,2000-15,10,11.2,4.3,10,0.2,6,0.7,0,6,9.2,978.9,8.9,79,14.4,1.7,-0.9
1691,20000416,2000-04-16,1900-01-16,2000-15,10,11.3,3.8,10,0,6,9.6,0,4,6.8,981.1,9.2,59,16.8,5.7,3.4
1691,20000417,2000-04-17,1900-01-17,2000-16,10,12.7,4.6,10,0,0,1.7,0,7.7,8.4,983.6,10.8,65,15.8,6.6,4.8
1691,20000418,2000-04-18,1900-01-17,2000-16,10,6.8,2.7,10,2.4,6,0.1,0,8,9.1,990.3,10.3,72,13.6,7.2,5.3
1691,20000419,2000-04-19,1900-01-17,2000-16,10,4.7,1.2,10,3.5,6,1.9,0,6,11.3,991.1,9.4,93,15.1,7.8,8
1691,20000420,2000-04-20,1900-01-17,2000-16,10,6.9,2.3,10,0,0,12.6,0,2,9.7,995.2,12.6,70,20.1,2.1,0.3
1691,20000421,2000-04-21,1900-01-17,2000-16,10,9.4,2,10,0,6,7.9,0,5.3,11.9,995.2,14.5,75,23,5.4,2.7
1691,20000422,2000-04-22,1900-01-17,2000-16,10,10.8,3.2,10,0,0,9.5,0,5.7,13,991.9,16.7,71,24.3,7.2,4.4
1691,20000423,2000-04-23,1900-01-17,2000-16,10,11.5,2.3,10,3.5,6,5.7,0,7.3,14.8,988,17.9,75,24.4,9.2,6.3
1691,20000424,2000-04-24,1900-01-18,2000-17,10,10,3.2,10,0.6,6,0,0,5.7,12.7,991.6,9.9,98,17.4,7.9,10.9
1691,20000425,2000-04-25,1900-01-18,2000-17,10,7.7,1.9,10,0.1,6,9.4,0,6.3,9.6,994.3,11.4,74,18.4,2.2,-0.5
1691,20000426,2000-04-26,1900-01-18,2000-17,10,8.8,3.7,10,0,0,13.1,0,2.7,12.8,991,15.1,75,23,5.8,3.2
1691,20000427,2000-04-27,1900-01-18,2000-17,10,9.7,3.1,10,0,0,9.3,0,5.3,15,990.8,16.9,78,23.7,8.3,5.7
1691,20000428,2000-04-28,1900-01-18,2000-17,10,11.2,4.5,10,0,0,6,0,7.3,14.7,986.9,18,71,22,11.1,7.9
1691,20000429,2000-04-29,1900-01-18,2000-17,10,6.9,2.2,10,6.1,6,3.8,0,7.3,15.7,994.2,16.1,85,21.1,11.4,8.4
1691,20000430,2000-04-30,1900-01-18,2000-17,10,5.7,1.9,10,1.7,6,0,0,7.7,15.5,1000.4,15.1,90,17.3,13.7,13.7
1691,20000501,2000-05-01,1900-01-19,2000-18,10,8.6,3.2,10,0.1,6,5.3,0,7.7,15.3,999.9,15,88,18.4,13.4,12.9
1691,20000502,2000-05-02,1900-01-19,2000-18,10,7.7,2.2,10,0,6,4.3,0,6,15.4,999.4,16.2,82,21.4,12.7,11.1
1691,20000503,2000-05-03,1900-01-19,2000-18,10,5.8,2,10,0,0,11.7,0,4.7,12,997.8,14.7,69,23.2,7.7,6.4
1691,20000504,2000-05-04,1900-01-19,2000-18,10,7.1,1.7,10,0,0,12.9,0,2,10.9,997.9,13.8,67,23,6,4
1691,20000505,2000-05-05,1900-01-19,2000-18,10,8,1.9,10,0,0,14,0,0.3,11.2,996.4,14.7,67,23.7,4.1,2.1
1691,20000506,2000-05-06,1900-01-19,2000-18,10,11.7,3.1,10,0,0,13.8,0,0.3,11.6,995.5,16.7,62,23.2,6,3.6
1691,20000507,2000-05-07,1900-01-19,2000-18,10,9.7,3.1,10,0,6,13,0,3.7,13.3,996.1,17.5,65,24.4,7.6,4.7
